gid_0,outcome,predicted,predicted_error,date
CMR,internet_men,0.433,0.395,2022-06
CMR,mobile_fm_ratio,0.841,0.04,2022-06
CMR,mobile_women,0.666,0.923,2022-06
CMR,mobile_men,0.769,0.08,2022-06
CIV,internet_fm_ratio,0.704,0.063,2022-06
CIV,internet_women,0.335,0.667,2022-06
CIV,internet_men,0.453,0.498,2022-06
CIV,mobile_fm_ratio,0.889,0.039,2022-06
CIV,mobile_women,0.654,0.843,2022-06
CIV,mobile_men,0.725,0.075,2022-06
CHN,internet_fm_ratio,0.979,0.035,2022-06
CHN,internet_women,0.779,1.865,2022-06
CHN,internet_men,0.784,1.261,2022-06
CHN,mobile_fm_ratio,0.962,0.039,2022-06
CHN,mobile_women,0.916,1.062,2022-06
CHN,mobile_men,0.927,0.086,2022-06
CHL,internet_fm_ratio,0.992,0.039,2022-06
CHL,internet_women,0.908,2.491,2022-06
CHL,internet_men,0.891,1.658,2022-06
CHL,mobile_fm_ratio,1.028,0.039,2022-06
CHL,mobile_women,0.921,1.407,2022-06
CHL,mobile_men,0.892,0.089,2022-06
CHE,internet_fm_ratio,0.992,0.038,2022-06
CHE,internet_women,0.96,6.854,2022-06
CHE,internet_men,0.958,4.431,2022-06
CHE,mobile_fm_ratio,0.991,0.037,2022-06
CHE,mobile_women,0.952,1.355,2022-06
CHE,mobile_men,0.954,0.087,2022-06
CAN,internet_fm_ratio,1.001,0.039,2022-06
CAN,internet_women,0.936,4.823,2022-06
CAN,internet_men,0.942,3.143,2022-06
CAN,mobile_fm_ratio,0.997,0.04,2022-06
CAN,mobile_women,0.945,1.089,2022-06
CAN,mobile_men,0.932,0.091,2022-06
CAF,internet_fm_ratio,0.454,0.074,2022-06
CAF,internet_women,0.054,0.233,2022-06
CAF,internet_men,0.103,0.216,2022-06
CAF,mobile_fm_ratio,0.561,0.037,2022-06
CAF,mobile_women,0.268,1.167,2022-06
CAF,mobile_men,0.462,0.073,2022-06
BWA,internet_fm_ratio,0.951,0.051,2022-06
BWA,internet_women,0.643,1.58,2022-06
BWA,internet_men,0.69,1.085,2022-06
BWA,mobile_fm_ratio,0.969,0.042,2022-06
BWA,mobile_women,0.843,1.825,2022-06
BWA,mobile_men,0.789,0.094,2022-06
BTN,internet_fm_ratio,0.931,0.039,2022-06
BTN,internet_women,0.816,1.154,2022-06
BTN,internet_men,0.81,0.811,2022-06
BTN,mobile_fm_ratio,0.953,0.041,2022-06
BTN,mobile_women,0.845,1.644,2022-06
BTN,mobile_men,0.877,0.089,2022-06
BRN,internet_fm_ratio,1.034,0.042,2022-06
BRN,internet_women,0.991,5.876,2022-06
BRN,internet_men,0.985,3.813,2022-06
BRN,mobile_fm_ratio,1.011,0.04,2022-06
BRN,mobile_women,0.961,2.35,2022-06
BRN,mobile_men,0.944,0.09,2022-06
BRB,internet_fm_ratio,1.032,0.044,2022-06
BRB,internet_women,0.863,1.578,2022-06
BRB,internet_men,0.817,1.092,2022-06
BRB,mobile_fm_ratio,1.019,0.048,2022-06
BRB,mobile_women,0.881,0.881,2022-06
BRB,mobile_men,0.83,0.1,2022-06
BRA,internet_fm_ratio,1.019,0.041,2022-06
BRA,internet_women,0.793,1.545,2022-06
BRA,internet_men,0.785,1.06,2022-06
BRA,mobile_fm_ratio,1.02,0.042,2022-06
BRA,mobile_women,0.882,0.896,2022-06
BRA,mobile_men,0.849,0.09,2022-06
BOL,internet_fm_ratio,0.947,0.049,2022-06
BOL,internet_women,0.658,0.909,2022-06
BOL,internet_men,0.703,0.654,2022-06
BOL,mobile_fm_ratio,0.976,0.041,2022-06
BOL,mobile_women,0.78,1.224,2022-06
BOL,mobile_men,0.799,0.083,2022-06
BLZ,internet_fm_ratio,0.996,0.045,2022-06
BLZ,internet_women,0.692,1.026,2022-06
BLZ,internet_men,0.746,0.73,2022-06
BLZ,mobile_fm_ratio,1.004,0.043,2022-06
BLZ,mobile_women,0.809,0.816,2022-06
BLZ,mobile_men,0.811,0.088,2022-06
BLR,internet_fm_ratio,1.015,0.037,2022-06
BLR,internet_women,0.903,1.902,2022-06
BLR,internet_men,0.885,1.281,2022-06
BLR,mobile_fm_ratio,1.009,0.038,2022-06
BLR,mobile_women,0.956,1.94,2022-06
BLR,mobile_men,0.948,0.095,2022-06
BIH,internet_fm_ratio,0.963,0.038,2022-06
BIH,internet_women,0.787,1.729,2022-06
BIH,internet_men,0.805,1.176,2022-06
BIH,mobile_fm_ratio,0.987,0.039,2022-06
BIH,mobile_women,0.899,1.115,2022-06
BIH,mobile_men,0.935,0.088,2022-06
BHS,internet_fm_ratio,1.014,0.038,2022-06
BHS,internet_women,0.946,3.276,2022-06
BHS,internet_men,0.934,2.158,2022-06
BHS,mobile_fm_ratio,1.01,0.041,2022-06
BHS,mobile_women,0.889,0.865,2022-06
BHS,mobile_men,0.892,0.094,2022-06
BHR,internet_fm_ratio,1.001,0.046,2022-06
BHR,internet_women,0.997,4.857,2022-06
BHR,internet_men,0.994,3.166,2022-06
BHR,mobile_fm_ratio,0.99,0.041,2022-06
BHR,mobile_women,0.993,2.377,2022-06
BHR,mobile_men,0.994,0.084,2022-06
BGR,internet_fm_ratio,0.988,0.039,2022-06
BGR,internet_women,0.792,2.636,2022-06
BGR,internet_men,0.812,1.751,2022-06
BGR,mobile_fm_ratio,1.004,0.04,2022-06
BGR,mobile_women,0.924,1.35,2022-06
BGR,mobile_men,0.872,0.093,2022-06
BGD,internet_fm_ratio,0.783,0.044,2022-06
BGD,internet_women,0.432,0.762,2022-06
BGD,internet_men,0.517,0.563,2022-06
BGD,mobile_fm_ratio,0.834,0.042,2022-06
BGD,mobile_women,0.661,0.895,2022-06
BGD,mobile_men,0.774,0.078,2022-06
BFA,internet_fm_ratio,0.487,0.068,2022-06
BFA,internet_women,0.158,0.359,2022-06
BFA,internet_men,0.362,0.313,2022-06
BFA,mobile_fm_ratio,0.731,0.044,2022-06
BFA,mobile_women,0.65,1.183,2022-06
BFA,mobile_men,0.814,0.084,2022-06
BEN,internet_fm_ratio,0.494,0.066,2022-06
BEN,internet_women,0.205,0.478,2022-06
BEN,internet_men,0.361,0.377,2022-06
BEN,mobile_fm_ratio,0.737,0.036,2022-06
BEN,mobile_women,0.575,0.783,2022-06
BEN,mobile_men,0.775,0.07,2022-06
BEL,internet_fm_ratio,0.997,0.041,2022-06
BEL,internet_women,0.939,5.333,2022-06
BEL,internet_men,0.941,3.47,2022-06
BEL,mobile_fm_ratio,0.995,0.041,2022-06
BEL,mobile_women,0.931,1.094,2022-06
BEL,mobile_men,0.938,0.092,2022-06
BDI,internet_fm_ratio,0.547,0.071,2022-06
BDI,internet_women,0.09,0.237,2022-06
BDI,internet_men,0.156,0.238,2022-06
BDI,mobile_fm_ratio,0.644,0.042,2022-06
BDI,mobile_women,0.266,1.284,2022-06
BDI,mobile_men,0.411,0.09,2022-06
AZE,internet_fm_ratio,0.956,0.038,2022-06
AZE,internet_women,0.845,1.573,2022-06
AZE,internet_men,0.865,1.072,2022-06
AZE,mobile_fm_ratio,0.99,0.04,2022-06
AZE,mobile_women,0.864,2.288,2022-06
AZE,mobile_men,0.858,0.092,2022-06
AUT,internet_fm_ratio,0.988,0.039,2022-06
AUT,internet_women,0.932,5.606,2022-06
AUT,internet_men,0.941,3.64,2022-06
AUT,mobile_fm_ratio,0.996,0.039,2022-06
AUT,mobile_women,0.949,1.061,2022-06
AUT,mobile_men,0.947,0.09,2022-06
AUS,internet_fm_ratio,1.002,0.041,2022-06
AUS,internet_women,0.966,4.907,2022-06
AUS,internet_men,0.968,3.198,2022-06
AUS,mobile_fm_ratio,0.999,0.04,2022-06
AUS,mobile_women,0.919,1.321,2022-06
AUS,mobile_men,0.926,0.091,2022-06
ARM,internet_fm_ratio,1.035,0.039,2022-06
ARM,internet_women,0.799,1.616,2022-06
ARM,internet_men,0.768,1.103,2022-06
ARM,mobile_fm_ratio,0.998,0.04,2022-06
ARM,mobile_women,0.887,2.441,2022-06
ARM,mobile_men,0.893,0.092,2022-06
ARG,internet_fm_ratio,1.019,0.046,2022-06
ARG,internet_women,0.89,2.282,2022-06
ARG,internet_men,0.888,1.539,2022-06
ARG,mobile_fm_ratio,1,0.045,2022-06
ARG,mobile_women,0.885,0.755,2022-06
ARG,mobile_men,0.858,0.119,2022-06
ARE,internet_fm_ratio,0.998,0.043,2022-06
ARE,internet_women,0.995,7.326,2022-06
ARE,internet_men,0.991,4.743,2022-06
ARE,mobile_fm_ratio,0.991,0.043,2022-06
ARE,mobile_women,0.968,2.392,2022-06
ARE,mobile_men,0.976,0.088,2022-06
ALB,internet_fm_ratio,0.976,0.037,2022-06
ALB,internet_women,0.822,1.601,2022-06
ALB,internet_men,0.826,1.092,2022-06
ALB,mobile_fm_ratio,0.985,0.039,2022-06
ALB,mobile_women,0.902,0.977,2022-06
ALB,mobile_men,0.932,0.09,2022-06
AGO,internet_fm_ratio,0.58,0.071,2022-06
AGO,internet_women,0.265,0.673,2022-06
AGO,internet_men,0.38,0.505,2022-06
AGO,mobile_fm_ratio,0.752,0.041,2022-06
AGO,mobile_women,0.6,1.375,2022-06
AGO,mobile_men,0.732,0.084,2022-06
AFG,internet_fm_ratio,0.429,0.057,2022-06
AFG,internet_women,0.134,0.25,2022-06
AFG,internet_men,0.245,0.215,2022-06
AFG,mobile_fm_ratio,0.553,0.026,2022-06
AFG,mobile_women,0.437,0.908,2022-06
AFG,mobile_men,0.685,0.049,2022-06
ZWE,internet_fm_ratio,0.907,0.055,2022-05
ZWE,internet_women,0.305,0.338,2022-05
ZWE,internet_men,0.37,0.29,2022-05
ZWE,mobile_fm_ratio,0.996,0.041,2022-05
ZWE,mobile_women,0.597,0.744,2022-05
ZWE,mobile_men,0.643,0.124,2022-05
ZMB,internet_fm_ratio,0.688,0.064,2022-05
ZMB,internet_women,0.246,0.46,2022-05
ZMB,internet_men,0.324,0.375,2022-05
ZMB,mobile_fm_ratio,0.928,0.044,2022-05
ZMB,mobile_women,0.614,1.026,2022-05
ZMB,mobile_men,0.687,0.085,2022-05
ZAF,internet_fm_ratio,0.968,0.048,2022-05
ZAF,internet_women,0.628,1.415,2022-05
ZAF,internet_men,0.657,0.98,2022-05
ZAF,mobile_fm_ratio,1.018,0.043,2022-05
ZAF,mobile_women,0.82,0.911,2022-05
ZAF,mobile_men,0.802,0.089,2022-05
YEM,internet_fm_ratio,0.514,0.053,2022-05
YEM,internet_women,0.261,0.232,2022-05
YEM,internet_men,0.446,0.211,2022-05
YEM,mobile_fm_ratio,0.713,0.03,2022-05
YEM,mobile_women,0.606,1.225,2022-05
YEM,mobile_men,0.673,0.057,2022-05
WSM,internet_fm_ratio,0.799,0.062,2022-05
WSM,internet_women,0.701,0.64,2022-05
WSM,internet_men,0.776,0.492,2022-05
WSM,mobile_fm_ratio,0.975,0.042,2022-05
WSM,mobile_women,0.765,0.962,2022-05
WSM,mobile_men,0.779,0.09,2022-05
VUT,internet_fm_ratio,0.831,0.058,2022-05
VUT,internet_women,0.607,0.462,2022-05
VUT,internet_men,0.726,0.374,2022-05
VUT,mobile_fm_ratio,0.984,0.041,2022-05
VUT,mobile_women,0.706,0.955,2022-05
VUT,mobile_men,0.744,0.085,2022-05
VNM,internet_fm_ratio,0.948,0.042,2022-05
VNM,internet_women,0.757,1.176,2022-05
VNM,internet_men,0.814,0.824,2022-05
VNM,mobile_fm_ratio,0.992,0.04,2022-05
VNM,mobile_women,0.811,1.731,2022-05
VNM,mobile_men,0.842,0.089,2022-05
VEN,internet_fm_ratio,0.99,0.048,2022-05
VEN,internet_women,0.699,0.74,2022-05
VEN,internet_men,0.753,0.555,2022-05
VEN,mobile_fm_ratio,0.991,0.046,2022-05
VEN,mobile_women,0.781,1.089,2022-05
VEN,mobile_men,0.812,0.167,2022-05
VCT,internet_fm_ratio,0.996,0.041,2022-05
VCT,internet_women,0.826,1.486,2022-05
VCT,internet_men,0.807,1.019,2022-05
VCT,mobile_fm_ratio,1.024,0.04,2022-05
VCT,mobile_women,0.858,0.856,2022-05
VCT,mobile_men,0.811,0.088,2022-05
UZB,internet_fm_ratio,0.932,0.053,2022-05
UZB,internet_women,0.716,0.92,2022-05
UZB,internet_men,0.832,0.663,2022-05
UZB,mobile_fm_ratio,0.903,0.037,2022-05
UZB,mobile_women,0.774,1.55,2022-05
UZB,mobile_men,0.855,0.084,2022-05
USA,internet_fm_ratio,1.012,0.041,2022-05
USA,internet_women,0.917,6.49,2022-05
USA,internet_men,0.93,4.206,2022-05
USA,mobile_fm_ratio,1.007,0.041,2022-05
USA,mobile_women,0.954,1.799,2022-05
USA,mobile_men,0.941,0.094,2022-05
URY,internet_fm_ratio,1.022,0.042,2022-05
URY,internet_women,0.908,2.288,2022-05
URY,internet_men,0.888,1.539,2022-05
URY,mobile_fm_ratio,1.014,0.045,2022-05
URY,mobile_women,0.915,1.633,2022-05
URY,mobile_men,0.879,0.095,2022-05
UKR,internet_fm_ratio,0.96,0.035,2022-05
UKR,internet_women,0.771,1.222,2022-05
UKR,internet_men,0.813,0.85,2022-05
UKR,mobile_fm_ratio,1.006,0.039,2022-05
UKR,mobile_women,0.893,1.921,2022-05
UKR,mobile_men,0.913,0.095,2022-05
UGA,internet_fm_ratio,0.496,0.065,2022-05
UGA,internet_women,0.11,0.368,2022-05
UGA,internet_men,0.208,0.312,2022-05
UGA,mobile_fm_ratio,0.773,0.041,2022-05
UGA,mobile_women,0.411,1.272,2022-05
UGA,mobile_men,0.646,0.077,2022-05
TZA,internet_fm_ratio,0.554,0.069,2022-05
TZA,internet_women,0.223,0.412,2022-05
TZA,internet_men,0.311,0.347,2022-05
TZA,mobile_fm_ratio,0.833,0.046,2022-05
TZA,mobile_women,0.619,0.88,2022-05
TZA,mobile_men,0.715,0.084,2022-05
TUV,internet_fm_ratio,0.959,0.054,2022-05
TUV,internet_women,0.731,0.605,2022-05
TUV,internet_men,0.792,0.465,2022-05
TUV,mobile_fm_ratio,0.973,0.04,2022-05
TUV,mobile_women,0.756,0.958,2022-05
TUV,mobile_men,0.791,0.09,2022-05
TUR,internet_fm_ratio,0.908,0.041,2022-05
TUR,internet_women,0.803,3.306,2022-05
TUR,internet_men,0.859,2.174,2022-05
TUR,mobile_fm_ratio,0.941,0.036,2022-05
TUR,mobile_women,0.918,1.74,2022-05
TUR,mobile_men,0.959,0.107,2022-05
TUN,internet_fm_ratio,0.886,0.045,2022-05
TUN,internet_women,0.695,1.136,2022-05
TUN,internet_men,0.774,0.804,2022-05
TUN,mobile_fm_ratio,0.945,0.039,2022-05
TUN,mobile_women,0.833,1.523,2022-05
TUN,mobile_men,0.908,0.082,2022-05
TTO,internet_fm_ratio,1.011,0.04,2022-05
TTO,internet_women,0.784,2.303,2022-05
TTO,internet_men,0.79,1.54,2022-05
TTO,mobile_fm_ratio,1.013,0.041,2022-05
TTO,mobile_women,0.891,0.559,2022-05
TTO,mobile_men,0.866,0.089,2022-05
TON,internet_fm_ratio,1.03,0.057,2022-05
TON,internet_women,0.71,0.771,2022-05
TON,internet_men,0.792,0.577,2022-05
TON,mobile_fm_ratio,0.987,0.042,2022-05
TON,mobile_women,0.798,0.967,2022-05
TON,mobile_men,0.845,0.092,2022-05
TLS,internet_fm_ratio,0.876,0.054,2022-05
TLS,internet_women,0.451,0.299,2022-05
TLS,internet_men,0.536,0.269,2022-05
TLS,mobile_fm_ratio,0.904,0.039,2022-05
TLS,mobile_women,0.708,0.643,2022-05
TLS,mobile_men,0.751,0.08,2022-05
TKM,internet_fm_ratio,0.908,0.047,2022-05
TKM,internet_women,0.401,1.379,2022-05
TKM,internet_men,0.387,0.953,2022-05
TKM,mobile_fm_ratio,0.899,0.037,2022-05
TKM,mobile_women,0.776,1.63,2022-05
TKM,mobile_men,0.86,0.081,2022-05
TJK,internet_fm_ratio,0.89,0.051,2022-05
TJK,internet_women,0.403,0.597,2022-05
TJK,internet_men,0.477,0.453,2022-05
TJK,mobile_fm_ratio,0.887,0.036,2022-05
TJK,mobile_women,0.655,0.81,2022-05
TJK,mobile_men,0.77,0.078,2022-05
THA,internet_fm_ratio,0.984,0.037,2022-05
THA,internet_women,0.873,1.757,2022-05
THA,internet_men,0.883,1.191,2022-05
THA,mobile_fm_ratio,0.995,0.04,2022-05
THA,mobile_women,0.89,1.342,2022-05
THA,mobile_men,0.879,0.092,2022-05
TGO,internet_fm_ratio,0.506,0.06,2022-05
TGO,internet_women,0.238,0.356,2022-05
TGO,internet_men,0.396,0.299,2022-05
TGO,mobile_fm_ratio,0.727,0.038,2022-05
TGO,mobile_women,0.637,1.185,2022-05
TGO,mobile_men,0.776,0.08,2022-05
TCD,internet_fm_ratio,0.333,0.075,2022-05
TCD,internet_women,0.065,0.287,2022-05
TCD,internet_men,0.129,0.251,2022-05
TCD,mobile_fm_ratio,0.515,0.035,2022-05
TCD,mobile_women,0.379,1.562,2022-05
TCD,mobile_men,0.668,0.065,2022-05
SYC,internet_fm_ratio,0.955,0.051,2022-05
SYC,internet_women,0.763,2.905,2022-05
SYC,internet_men,0.806,1.937,2022-05
SYC,mobile_fm_ratio,0.982,0.047,2022-05
SYC,mobile_women,0.869,0.791,2022-05
SYC,mobile_men,0.818,0.093,2022-05
SWZ,internet_fm_ratio,1.026,0.049,2022-05
SWZ,internet_women,0.563,0.942,2022-05
SWZ,internet_men,0.578,0.67,2022-05
SWZ,mobile_fm_ratio,0.999,0.04,2022-05
SWZ,mobile_women,0.829,1.071,2022-05
SWZ,mobile_men,0.842,0.088,2022-05
SWE,internet_fm_ratio,1.021,0.043,2022-05
SWE,internet_women,0.964,5.666,2022-05
SWE,internet_men,0.942,3.687,2022-05
SWE,mobile_fm_ratio,0.997,0.043,2022-05
SWE,mobile_women,0.913,1.325,2022-05
SWE,mobile_men,0.915,0.096,2022-05
SVN,internet_fm_ratio,0.995,0.041,2022-05
SVN,internet_women,0.893,4.163,2022-05
SVN,internet_men,0.898,2.727,2022-05
SVN,mobile_fm_ratio,1.003,0.041,2022-05
SVN,mobile_women,0.963,1.279,2022-05
SVN,mobile_men,0.964,0.094,2022-05
SVK,internet_fm_ratio,0.996,0.041,2022-05
SVK,internet_women,0.891,3.247,2022-05
SVK,internet_men,0.893,2.142,2022-05
SVK,mobile_fm_ratio,0.991,0.041,2022-05
SVK,mobile_women,0.911,1.344,2022-05
SVK,mobile_men,0.898,0.093,2022-05
SUR,internet_fm_ratio,1.035,0.048,2022-05
SUR,internet_women,0.712,1.329,2022-05
SUR,internet_men,0.754,0.924,2022-05
SUR,mobile_fm_ratio,0.99,0.043,2022-05
SUR,mobile_women,0.869,1.126,2022-05
SUR,mobile_men,0.854,0.108,2022-05
STP,internet_fm_ratio,0.772,0.06,2022-05
STP,internet_women,0.494,0.544,2022-05
STP,internet_men,0.597,0.428,2022-05
STP,mobile_fm_ratio,1.016,0.042,2022-05
STP,mobile_women,0.72,1.071,2022-05
STP,mobile_men,0.724,0.087,2022-05
SSD,internet_fm_ratio,0.47,0.058,2022-05
SSD,internet_women,0.057,0.191,2022-05
SSD,internet_men,0.131,0.181,2022-05
SSD,mobile_fm_ratio,0.545,0.032,2022-05
SSD,mobile_women,0.331,1.766,2022-05
SSD,mobile_men,0.515,0.066,2022-05
SRB,internet_fm_ratio,0.963,0.04,2022-05
SRB,internet_women,0.822,2.017,2022-05
SRB,internet_men,0.857,1.361,2022-05
SRB,mobile_fm_ratio,1.001,0.041,2022-05
SRB,mobile_women,0.951,1.606,2022-05
SRB,mobile_men,0.947,0.092,2022-05
SOM,internet_fm_ratio,0.59,0.08,2022-05
SOM,internet_women,0.171,0.275,2022-05
SOM,internet_men,0.208,0.256,2022-05
SOM,mobile_fm_ratio,0.72,0.04,2022-05
SOM,mobile_women,0.408,1.055,2022-05
SOM,mobile_men,0.62,0.075,2022-05
SMR,internet_fm_ratio,1.038,0.037,2022-05
SMR,internet_women,0.801,5.707,2022-05
SMR,internet_men,0.821,3.696,2022-05
SMR,mobile_fm_ratio,1.002,0.035,2022-05
SMR,mobile_women,0.934,1.382,2022-05
SMR,mobile_men,0.945,0.086,2022-05
SLV,internet_fm_ratio,0.947,0.042,2022-05
SLV,internet_women,0.664,0.989,2022-05
SLV,internet_men,0.751,0.705,2022-05
SLV,mobile_fm_ratio,0.982,0.041,2022-05
SLV,mobile_women,0.766,1.074,2022-05
SLV,mobile_men,0.82,0.085,2022-05
SLE,internet_fm_ratio,0.564,0.061,2022-05
SLE,internet_women,0.203,0.31,2022-05
SLE,internet_men,0.265,0.281,2022-05
SLE,mobile_fm_ratio,0.774,0.044,2022-05
SLE,mobile_women,0.466,0.685,2022-05
SLE,mobile_men,0.673,0.089,2022-05
SLB,internet_fm_ratio,0.791,0.064,2022-05
SLB,internet_women,0.51,0.383,2022-05
SLB,internet_men,0.549,0.334,2022-05
SLB,mobile_fm_ratio,0.981,0.045,2022-05
SLB,mobile_women,0.697,0.965,2022-05
SLB,mobile_men,0.783,0.087,2022-05
SGP,internet_fm_ratio,0.991,0.034,2022-05
SGP,internet_women,0.965,8.725,2022-05
SGP,internet_men,0.963,5.619,2022-05
SGP,mobile_fm_ratio,0.997,0.038,2022-05
SGP,mobile_women,0.975,2.426,2022-05
SGP,mobile_men,0.979,0.091,2022-05
SEN,internet_fm_ratio,0.753,0.067,2022-05
SEN,internet_women,0.507,0.507,2022-05
SEN,internet_men,0.651,0.416,2022-05
SEN,mobile_fm_ratio,0.838,0.044,2022-05
SEN,mobile_women,0.713,1.162,2022-05
SEN,mobile_men,0.833,0.083,2022-05
SAU,internet_fm_ratio,0.986,0.052,2022-05
SAU,internet_women,0.992,5.045,2022-05
SAU,internet_men,0.992,3.285,2022-05
SAU,mobile_fm_ratio,0.994,0.04,2022-05
SAU,mobile_women,0.983,2.316,2022-05
SAU,mobile_men,0.99,0.081,2022-05
RWA,internet_fm_ratio,0.625,0.059,2022-05
RWA,internet_women,0.296,0.373,2022-05
RWA,internet_men,0.462,0.318,2022-05
RWA,mobile_fm_ratio,0.799,0.039,2022-05
RWA,mobile_women,0.616,1.228,2022-05
RWA,mobile_men,0.72,0.087,2022-05
ROU,internet_fm_ratio,0.985,0.042,2022-05
ROU,internet_women,0.856,3.198,2022-05
ROU,internet_men,0.857,2.111,2022-05
ROU,mobile_fm_ratio,0.995,0.041,2022-05
ROU,mobile_women,0.953,1.627,2022-05
ROU,mobile_men,0.95,0.092,2022-05
QAT,internet_fm_ratio,1.052,0.049,2022-05
QAT,internet_women,0.995,9.45,2022-05
QAT,internet_men,0.994,6.095,2022-05
QAT,mobile_fm_ratio,0.997,0.044,2022-05
QAT,mobile_women,0.981,2.255,2022-05
QAT,mobile_men,0.983,0.089,2022-05
PRY,internet_fm_ratio,1.02,0.049,2022-05
PRY,internet_women,0.762,1.416,2022-05
PRY,internet_men,0.755,0.982,2022-05
PRY,mobile_fm_ratio,1.015,0.044,2022-05
PRY,mobile_women,0.841,0.874,2022-05
PRY,mobile_men,0.841,0.091,2022-05
PRT,internet_fm_ratio,0.992,0.037,2022-05
PRT,internet_women,0.837,3.544,2022-05
PRT,internet_men,0.853,2.327,2022-05
PRT,mobile_fm_ratio,0.996,0.038,2022-05
PRT,mobile_women,0.959,1.382,2022-05
PRT,mobile_men,0.968,0.091,2022-05
POL,internet_fm_ratio,0.995,0.038,2022-05
POL,internet_women,0.869,3.534,2022-05
POL,internet_men,0.873,2.325,2022-05
POL,mobile_fm_ratio,1.001,0.04,2022-05
POL,mobile_women,0.946,1.493,2022-05
POL,mobile_men,0.956,0.094,2022-05
PNG,internet_fm_ratio,0.721,0.051,2022-05
PNG,internet_women,0.298,0.489,2022-05
PNG,internet_men,0.389,0.382,2022-05
PNG,mobile_fm_ratio,0.787,0.037,2022-05
PNG,mobile_women,0.613,0.524,2022-05
PNG,mobile_men,0.642,0.08,2022-05
PLW,internet_fm_ratio,1.004,0.034,2022-05
PLW,internet_women,0.769,1.994,2022-05
PLW,internet_men,0.763,1.343,2022-05
PLW,mobile_fm_ratio,0.996,0.042,2022-05
PLW,mobile_women,0.831,0.962,2022-05
PLW,mobile_men,0.805,0.092,2022-05
PHL,internet_fm_ratio,0.994,0.051,2022-05
PHL,internet_women,0.665,1.019,2022-05
PHL,internet_men,0.64,0.728,2022-05
PHL,mobile_fm_ratio,0.994,0.042,2022-05
PHL,mobile_women,0.744,0.787,2022-05
PHL,mobile_men,0.771,0.089,2022-05
PER,internet_fm_ratio,0.956,0.045,2022-05
PER,internet_women,0.742,1.284,2022-05
PER,internet_men,0.769,0.891,2022-05
PER,mobile_fm_ratio,0.968,0.04,2022-05
PER,mobile_women,0.816,1.163,2022-05
PER,mobile_men,0.827,0.087,2022-05
PAN,internet_fm_ratio,1.008,0.047,2022-05
PAN,internet_women,0.729,3.245,2022-05
PAN,internet_men,0.74,2.144,2022-05
PAN,mobile_fm_ratio,1.012,0.044,2022-05
PAN,mobile_women,0.83,0.428,2022-05
PAN,mobile_men,0.827,0.088,2022-05
PAK,internet_fm_ratio,0.648,0.053,2022-05
PAK,internet_women,0.177,0.652,2022-05
PAK,internet_men,0.361,0.484,2022-05
PAK,mobile_fm_ratio,0.59,0.033,2022-05
PAK,mobile_women,0.563,1.647,2022-05
PAK,mobile_men,0.774,0.072,2022-05
OMN,internet_fm_ratio,0.98,0.055,2022-05
OMN,internet_women,0.982,3.336,2022-05
OMN,internet_men,0.971,2.202,2022-05
OMN,mobile_fm_ratio,0.965,0.041,2022-05
OMN,mobile_women,0.964,2.401,2022-05
OMN,mobile_men,0.969,0.081,2022-05
NZL,internet_fm_ratio,1.007,0.04,2022-05
NZL,internet_women,0.964,4.36,2022-05
NZL,internet_men,0.964,2.848,2022-05
NZL,mobile_fm_ratio,1,0.039,2022-05
NZL,mobile_women,0.908,0.94,2022-05
NZL,mobile_men,0.932,0.09,2022-05
NPL,internet_fm_ratio,0.834,0.043,2022-05
NPL,internet_women,0.576,0.517,2022-05
NPL,internet_men,0.686,0.404,2022-05
NPL,mobile_fm_ratio,0.861,0.04,2022-05
NPL,mobile_women,0.752,0.969,2022-05
NPL,mobile_men,0.87,0.077,2022-05
NOR,internet_fm_ratio,1.007,0.04,2022-05
NOR,internet_women,0.983,6.839,2022-05
NOR,internet_men,0.985,4.427,2022-05
NOR,mobile_fm_ratio,0.995,0.041,2022-05
NOR,mobile_women,0.901,1.537,2022-05
NOR,mobile_men,0.91,0.093,2022-05
NLD,internet_fm_ratio,0.983,0.04,2022-05
NLD,internet_women,0.923,5.679,2022-05
NLD,internet_men,0.935,3.686,2022-05
NLD,mobile_fm_ratio,0.988,0.038,2022-05
NLD,mobile_women,0.894,1.096,2022-05
NLD,mobile_men,0.911,0.089,2022-05
NIC,internet_fm_ratio,0.998,0.045,2022-05
NIC,internet_women,0.564,0.65,2022-05
NIC,internet_men,0.649,0.485,2022-05
NIC,mobile_fm_ratio,1.018,0.04,2022-05
NIC,mobile_women,0.752,1.032,2022-05
NIC,mobile_men,0.829,0.084,2022-05
NGA,internet_fm_ratio,0.625,0.071,2022-05
NGA,internet_women,0.293,0.621,2022-05
NGA,internet_men,0.447,0.475,2022-05
NGA,mobile_fm_ratio,0.793,0.041,2022-05
NGA,mobile_women,0.618,0.821,2022-05
NGA,mobile_men,0.745,0.086,2022-05
NER,internet_fm_ratio,0.445,0.082,2022-05
NER,internet_women,0.147,0.294,2022-05
NER,internet_men,0.319,0.265,2022-05
NER,mobile_fm_ratio,0.669,0.04,2022-05
NER,mobile_women,0.544,1.026,2022-05
NER,mobile_men,0.664,0.07,2022-05
MYS,internet_fm_ratio,0.985,0.042,2022-05
MYS,internet_women,0.967,2.776,2022-05
MYS,internet_men,0.98,1.842,2022-05
MYS,mobile_fm_ratio,0.984,0.039,2022-05
MYS,mobile_women,0.953,1.098,2022-05
